matched_pair_index,pair_id,source_sample_id,question_key,gold_label,rejected_score,risk_type,score_derived_risk_type,risk_type_matches_score_direction,ordinal_distance,has_human_reason,reason_hash
379,ffbd271250828287e99d3ac883fe90d070197003,ccdab1ce8e955bdbf2224a22c0f14a10db6718ab,ffed2f3bb93a32c1cf81521951774f896b3283f4,2,5,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,9a77fb4f6bac15927af3c9ee21d917a82f485e92
380,b406ebafdd5e31e248669eab59987583c10587d8,d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,2,4,low_to_high_real_model_error,low_to_high_real_model_error,True,2,True,a1a88d9d29fb1ab96319226b74b1c23a98126fa8
381,d51ae2d71617029511f2208d4ed53b22ff7e7fd3,d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,0e09c1d8b75a16ca2c50f1bccf73028ae1d691ea,2,5,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,a1a88d9d29fb1ab96319226b74b1c23a98126fa8
382,2a2f18961aedc8355f2a4e65d61a21b93d6f9aad,d7038665e81daff68cadf97e16d4c3e3c3fe543d,50a125b94d56b250cab34175d4465b85ca2df963,1,5,low_to_high_real_model_error,low_to_high_real_model_error,True,4,True,fcb311406fb61968222f2e2556864b684162cb92
383,012440d8bf467312ad0b11d0976df6913e89d969,dcf321c484e4128628a7517762ccaf72fc0916d8,3b26f4f8f9f7314ee644e63efa2173afbb702c33,1,5,low_to_high_real_model_error,low_to_high_real_model_error,True,4,True,93c4f0314441666fafaa78d552fe2cc43c27bbd4
384,969f7f99d5166821993545cc08341e2c7d90d4cc,e2c88c65f2542bab93dbf50c022a42b356f788d2,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,1,4,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,e106d87ae0a762ec254840d281e3802cb6e2d4b9
385,1302880f65c364ffab962420b100b0cbbace1713,e2c88c65f2542bab93dbf50c022a42b356f788d2,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,1,5,low_to_high_real_model_error,low_to_high_real_model_error,True,4,True,e106d87ae0a762ec254840d281e3802cb6e2d4b9
386,3b814b7e1c912dc90028a47e15e491df11c161d2,eca00ddc55d718efe2435adde78462ed09661b7c,93a5ca2decc82169ec51fce4735b568ddb829c8a,1,5,low_to_high_real_model_error,low_to_high_real_model_error,True,4,True,9a87133ef716805f8aee080d693bd3f5bcb7e145
387,099f0ae43270168fdfec4030116d5a3d7351b425,ef7be96d3b20f985cb175937b67d094d4d204dcc,ffed2f3bb93a32c1cf81521951774f896b3283f4,2,4,low_to_high_real_model_error,low_to_high_real_model_error,True,2,True,7233d13a1036a21694f212ce7f405dc2d071d410
388,428fd2652b2f70a1be6ff77ab89b97fe72421605,ef7be96d3b20f985cb175937b67d094d4d204dcc,ffed2f3bb93a32c1cf81521951774f896b3283f4,2,5,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,7233d13a1036a21694f212ce7f405dc2d071d410
389,6d27441d0422ad0fd359c872178452fb2311f5d1,f0c923e09065792432b0f588a7eb74ea86409797,33f24cdef61905293c51bb59ca561c1f2cef3965,2,4,low_to_high_real_model_error,low_to_high_real_model_error,True,2,True,b37fc85d214c77d712ca37ee7495316dfd6cca2a
390,972eb80c924bc60f5d18c1248169f1f6e13a3a32,f0c923e09065792432b0f588a7eb74ea86409797,33f24cdef61905293c51bb59ca561c1f2cef3965,2,5,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,b37fc85d214c77d712ca37ee7495316dfd6cca2a
391,641783a2628d6445bf552d57591cb7254ad8af65,f33e86ba6eaa5281c801dea1ed174135a7d4c0da,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,2,5,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,d9e0374d874de535cea573afca1941a1b8edfa7a
392,45b7eb243ddd764f7ae14cc1c84629a84792d886,f51251a778d6f6601796be0ed017d6173d91d44b,7d31b9d0eef59066afff9ba848a799e2668bbed2,2,4,low_to_high_real_model_error,low_to_high_real_model_error,True,2,True,8007e0852c1c8af047fb570dd2efbd3ef0cdb67e
393,0362fee06c8421a314962a6c89a93ce9d90f5475,f51251a778d6f6601796be0ed017d6173d91d44b,7d31b9d0eef59066afff9ba848a799e2668bbed2,2,5,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,8007e0852c1c8af047fb570dd2efbd3ef0cdb67e
394,086c1eee1f99d24fa9dd3d5d8c24c27fe8e63406,f54280d4caeef0bdadc941acfcd5f7fede5d6838,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,1,4,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,5cf1526729b34b79a8efeab895d6210c742a1fe1
395,db7aa791ddc50ab58eafd8ed1c52c25f80b2a149,f54280d4caeef0bdadc941acfcd5f7fede5d6838,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,1,5,low_to_high_real_model_error,low_to_high_real_model_error,True,4,True,5cf1526729b34b79a8efeab895d6210c742a1fe1
396,19d2c4efd7f4cec10ddacada7f55dd9032b39883,f941bd555946d5f670146c0ddba2b00c76cfee04,93a5ca2decc82169ec51fce4735b568ddb829c8a,1,4,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,48a9fa6c9e24015fefbf5f9793ef13186ef7bf5a
397,8363d6c4082d51f34f8d3e35ffa4517a95f36c01,f941bd555946d5f670146c0ddba2b00c76cfee04,93a5ca2decc82169ec51fce4735b568ddb829c8a,1,5,low_to_high_real_model_error,low_to_high_real_model_error,True,4,True,48a9fa6c9e24015fefbf5f9793ef13186ef7bf5a
398,baeb33153266fa3010ba438851e61576e86e00dc,fa439d530a93932f4cf8a09f743d80c44e18e0b8,aa48c48cd6bf14c4713397de0e37c7971495e79d,2,4,low_to_high_real_model_error,low_to_high_real_model_error,True,2,True,63a68942c58622b6926a24ec2664ec003d29abc6
399,0ddea4d3f3c8609eb2d552e01bac2d23ef81db06,fa439d530a93932f4cf8a09f743d80c44e18e0b8,aa48c48cd6bf14c4713397de0e37c7971495e79d,2,5,low_to_high_real_model_error,low_to_high_real_model_error,True,3,True,63a68942c58622b6926a24ec2664ec003d29abc6
400,155c0ae05f30091e3b7cf1aa25281ee95ebe1393,0c74a66a6f9ecee5580723b73f7741a8f05e1352,80b4f169dced8f900b4d6467567222045b1c13a3,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,ad672bede4be6d27087cf5711638d88a052e0e62
401,cd1d936d164ff4ca48a98aee77445809e7d6e6f0,13af8e6896f2be6cf223e45bf4f1652fe39fe7d3,b8341c9d33cad1b053ba0bafa03c407e4791c4da,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,bc9b5f24b61d52bd8658b86a66949d23bec8be7c
402,5dce70667aac4726da7d845dfe2615d29c102856,18551ba0c6e7b3ad2bd30333ae0aad09b79b9c98,80b4f169dced8f900b4d6467567222045b1c13a3,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,09282a411e6a5c069c762deb22d4b3987e9f9e9c
403,a36f68161174de0a0875249c06c1d2acfa786718,1905d9dcdf2880df39d9d380624436abd892da5a,ffed2f3bb93a32c1cf81521951774f896b3283f4,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,13af77013b6908db6e0c8aaf0ab50809ae254abb
404,c04f81909a5cf5a6c6eb0f0129f35e2bee20b9e3,1b5df375ab0c6d48d21dc9a88fd408b29454ff67,b8341c9d33cad1b053ba0bafa03c407e4791c4da,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,8f9ef1da33ba89b2be467a871332364429b416c8
405,0536f571fa8309c3b559b2d5521e4f53ddba4965,1bd5e1ce094da34aea6531591c2674bd221634b6,80b4f169dced8f900b4d6467567222045b1c13a3,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,44ee39cead0178d55feec303fef27bfb832cf001
406,5d829322786eb414ff0b1ee590b71aece086829f,1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,85398269c1c07a9498c3eae4b08315e4db78a74e,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,9e86df862d7b633a7726acb65b9f0c10de7f4ff2
407,a100fdb4699edecda6faf95731f7c9e4cbaab6db,34d1c2d12a4242a8a26ed4f998ae1f08b3210cdf,80b4f169dced8f900b4d6467567222045b1c13a3,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,efc1f0ba41084de25dd84bd26a503b53816de23e
408,32ecb7cec7816f65ad7801539bc25bc4b26f6851,365e8b4c9ee703d23dee95e59be31577a15cacc8,5f10a3a85e0efd1be4f1e1773e836f0ef17e29b2,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,7222892216b0d238bf5bbd6737958930fe1118ab
409,eb1bd449049e6ed9299ecb95444bd0948276dea3,3fdc81f613bf237c32a80d3fb798df97d4a1a3ab,2315014220e7c1c5fbc4751aea0a196884f3ace8,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,16d0c0caa508f4dedb8a8bd4cc9d69d7500e24e7
410,7cca20e1db4a325b73d6d18e716c18ca76012c5a,630a88341b60ad40afcd43bf6bf3967c515b8803,33f24cdef61905293c51bb59ca561c1f2cef3965,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,0e18e56c1d791032e5d9a172e7fa914a2ba04007
411,f6edf73927e90625f4dda5ff69307e51ed42deae,63ab64773fb76fbe6cba302eed79041a8316bb7c,33f24cdef61905293c51bb59ca561c1f2cef3965,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,ec7369126d9099839fa1eea0e2d233b0b59c4ce2
412,c22b11026650aa917ab1b3180845d3132259a65a,65890fb994cef054dc75e0e6dd4c1b3e2d91805d,2315014220e7c1c5fbc4751aea0a196884f3ace8,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,2bd4b51ed9ddcb814634972d3dbe28d4a60c6e42
413,992858afa2b79cd2f2c2b0cec6711d15767d9591,78a2f1f17b59206fae3cdedb6b11a9fef084b670,b8341c9d33cad1b053ba0bafa03c407e4791c4da,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,d4e2ab9fd20d6d9c9030fc70c01f5039dd6a73d4
414,2c0afd0c96be862b292b6e0ae4775348a1880ddb,7b2343c0fac6f79059007d116f746842fe6a6637,5190426b37344a5dd70adf4894aacc1fb868cdff,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,b6c1f5e2d2eb6d2e55f911de2e64e3d453c0abdc
415,51382ace6066f3f6d02b2a070f8fa8a2e7a781ae,89f8c6ed8c1b947a44510dcc18b38a1d97571453,3b26f4f8f9f7314ee644e63efa2173afbb702c33,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,0aad6f3bb0352f0ee57c10c6a72b3f685338b6c4
416,0eff8a98c25fe4ac4e40443c250a41ffc1eaacbe,8b2201addbda2de262f29b819d9d4a430827f8c8,379759b00c0ded53ca5135bf363df1ca0f8ae778,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,2eb54afb81fcdd1ddea75e50f830548483a7bf05
417,798b5f41c1e9c4b2de7828fd1fc5aef55b7b2e92,9b98fbe73d713149b38df9e497e2ad0a0a022c91,f6cf3e1b280ca78c17a557b97001a3fea411a738,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,b3aff492ba64c553045777a848c1b2cae698762b
418,b3636fd81912ab836206bdee3ff6c963d7e37ee6,a5b40ba0a800e6ec0da88e7d0591d092caa41ae1,fdcc493923c6536e26519ec07f9693ca405da624,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,bedd37701d417a5f7fba5f4e3983e5624b026eed
419,079ad14e3014f84cca3bf2b5d19acb0dc32ce5a5,a78d41fd92d092509e201d4cb468bba833ecdf3a,3b26f4f8f9f7314ee644e63efa2173afbb702c33,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,93c4f0314441666fafaa78d552fe2cc43c27bbd4
420,434fe13aa87c69a23a016fcfb534b9f9f9f6f1c9,b5f54f2d11493dd41a74e9e2274d26451a958dcc,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,169a325697ded935362daf9dc6fa84f5ad108fe9
421,876bb0fb9ba2db6ef85afab0ff6d1a225e59d4d5,b98b50d95782304d48d08ccbe6eda435ec3f66c7,b8341c9d33cad1b053ba0bafa03c407e4791c4da,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,debd86162fb2656384dc80e4c862e5e6b0c6ce4f
422,2b6821fe3272d7df88469d8f558e26c590e73c3f,ba114a1a8452ac012af5a1940b242d85f38538d3,578358b94591dcdb7b73304c5498c56a12d9c95d,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,5945fd18695ed5576f01b707391b4db1734c7287
423,c816a4317313eee430c66a2f0ac4e60dd001dd37,bdfb1901aed7bfddbd4bcd0898854e7ecfd4513c,3b26f4f8f9f7314ee644e63efa2173afbb702c33,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,181c09eb3eece1f7c0df22b98bfaa00e099b80dc
424,54151add5482e6c7e075ebe89793679e0d236928,c0d4f41ccf2066449887e86887cb7b8903269b2a,80b4f169dced8f900b4d6467567222045b1c13a3,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,641e82211fbd129a86b87fd9ceff6d6a9ad424e3
425,d9e49426faf93284fe62032b3d1b8a93c5e37a9f,dcf321c484e4128628a7517762ccaf72fc0916d8,3b26f4f8f9f7314ee644e63efa2173afbb702c33,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,93c4f0314441666fafaa78d552fe2cc43c27bbd4
426,14d43a3ce873ce3ecab7a9f97e679dbffbf8f679,e2c88c65f2542bab93dbf50c022a42b356f788d2,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,e106d87ae0a762ec254840d281e3802cb6e2d4b9
427,7cdaa60ef90367d432561662fa8b7d7605479d53,f51251a778d6f6601796be0ed017d6173d91d44b,7d31b9d0eef59066afff9ba848a799e2668bbed2,2,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,1,True,8007e0852c1c8af047fb570dd2efbd3ef0cdb67e
428,78b34115cb33f1f902db6e19c01bb9cc7eb2d7cb,f54280d4caeef0bdadc941acfcd5f7fede5d6838,ce9b05f8b8c3c09bfac56ea4f5f177bac9474ddb,1,3,low_to_mid_real_model_error,low_to_mid_real_model_error,True,2,True,5cf1526729b34b79a8efeab895d6210c742a1fe1
