split,variant,sample_id_hash,question_tokens,question_truncated,metric_tokens,metric_truncated,answer_tokens,answer_truncated,input_tokens,rubric_tokens,rubric_truncated,metadata_tokens,metadata_truncated
train,E0,1727d06c55ed3df87632fd9c2ae538f4002c83ad10f895d050f83190a4ea8005,66,False,5,False,121,False,207,0,False,0,False
train,E0,a8d80f54c458aca206861a48168681d9a8155f9172d9f2146617fd37b9daa515,66,False,4,False,121,False,206,0,False,0,False
train,E0,fdb65334aa4745b0c53ea97392948d2d7d024c7d7df48ac988bac5be7697e8c0,66,False,5,False,121,False,207,0,False,0,False
train,E0,3287a60844fd3eb12a8d54333b406620e339e0669a4f135e3eecd51c8d37b938,66,False,5,False,121,False,207,0,False,0,False
train,E0,52382de3983f5cb7aab8271897924c602dbc3be201ed226319f6eb29b8d82d71,110,False,5,False,686,False,816,0,False,0,False
train,E0,4355b9e073dcbd601c9331712103ea28268afaacb3c3f25956654eae9dc361a1,110,False,6,False,686,False,817,0,False,0,False
train,E0,b327150955fe24e8ead9dcb2982069e2ffd7c6192b24e0c2a0762aa6a51c86b9,110,False,7,False,686,False,818,0,False,0,False
train,E0,a1dbb613f8303acd4d4340bec5d856660048e62daf80927545553f7153acc891,121,False,5,False,578,False,719,0,False,0,False
train,E0,f871ce4638d877981724d2a096a9ddfeb8a0365798c2c09f59c78f4538ed9dbd,121,False,8,False,578,False,722,0,False,0,False
train,E0,1e7f79c8390bb04223cf1d5fcb05b9f433f117c18837267877b5027522158cc8,66,False,4,False,99,False,184,0,False,0,False
train,E0,89f551d6746d5a035c1c0f9f8bf2924933e5a0bd9d6870ec659adf58319fb1c2,66,False,5,False,99,False,185,0,False,0,False
train,E0,26fc6cd17a2620f3f4109760e23a56f36357c8b57410f875f2a65cfa5645313e,66,False,8,False,99,False,188,0,False,0,False
train,E0,cbbef4fe337f0cc0f49cf3dbf6b7803a40a27f2189d82711b1c5d35018d630c4,66,False,7,False,99,False,187,0,False,0,False
train,E0,040dabdeee74fab8b6312fde4470c108095fdca3238a0e06ef4abdf1e75e52ed,103,False,5,False,579,False,702,0,False,0,False
train,E0,aa7a9bfaa7b803e6c4a56345db01cbf7290732c00600d6ffebc384f2e9f4f7e4,103,False,8,False,579,False,705,0,False,0,False
train,E0,74ab96399ac9d71572f68531ae4a3cf04fc78780f86c56105826a47675352929,71,False,3,False,74,False,163,0,False,0,False
train,E0,0e448724a45e90b1f7fd7064d624deed86b26e95b8b731d0f3a958e76ae69819,62,False,3,False,99,False,179,0,False,0,False
train,E0,ef45087e27a6672e95dc0fec1a44cabeffc06059c2c613819f9b47b3d67a7fb3,62,False,4,False,99,False,180,0,False,0,False
train,E0,f8bade504595dfb0ce93312f9bea403bac8f18613d7627cb12ed124167413f12,62,False,5,False,99,False,181,0,False,0,False
train,E0,e421279ed1131d2f00fd57c519c74c4ec7b373a4e71efc22a47e11ba68c593fa,62,False,7,False,99,False,183,0,False,0,False
train,E0,2a1d14a68449a3a36292d7eee4e2201a869d336b670248aaaad2b0345defbbbe,91,False,4,False,102,False,212,0,False,0,False
train,E0,a60517e575c883591786dbcbf97647a760140bf6d3822cda971e8f9c16eb2f5d,91,False,5,False,102,False,213,0,False,0,False
train,E0,79a433536de867113fbc82e97ebfdf8e45c53090228b30abb90c0ddcda433cb7,91,False,8,False,102,False,216,0,False,0,False
train,E0,341903e266b86ae65d7830d86a467e67814fc6766f40b4e024f4c77cd08248b2,91,False,7,False,102,False,215,0,False,0,False
train,E0,0989b61af6eec930d2a51e29fabcbdfbfc97d1a4ba6169528dd337c6e48ebf47,66,False,5,False,117,False,203,0,False,0,False
train,E0,004d64e5a3795a6a20bc342ebcd39fcfe3744a63f9a7dcde43846389decde1c6,66,False,5,False,117,False,203,0,False,0,False
train,E0,4ce4b8b02573c607afb46e976e8aa000c5643dec06858aa1d7fb4615e6232e02,66,False,7,False,117,False,205,0,False,0,False
train,E0,8b34c57f20cb305bf3d5d8e4c693a8526802bdbb08a3c1bbe31b738d5ba3dbda,71,False,5,False,112,False,203,0,False,0,False
train,E0,9f12ec1f72487764fc1fb34725951015b9b19fb6b1208399bc46be4fcc870560,71,False,4,False,112,False,202,0,False,0,False
train,E0,6bfe8b3d4a5a04a5b78fce8f7269335c16ae51525f2d876c4968b46d0d4c3a2d,71,False,5,False,112,False,203,0,False,0,False
train,E0,18185a41b1c82bc09effbf1d25cca25080dee93647a813cfa55614ccdc78a188,71,False,8,False,112,False,206,0,False,0,False
train,E0,c677d41d1753eaced5acc111725deff1ba9a66d0751e53570bdebb23bf5f3832,74,False,5,False,77,False,171,0,False,0,False
train,E0,50296376e36b704a3815ed58598a4140bdec916d01466bfaf4915e1029552c26,74,False,4,False,77,False,170,0,False,0,False
train,E0,ded97b5f00fb96b55ffff12cc4f5f6fc7d3a30ecb21e572caadbaaf6a05e6344,74,False,8,False,77,False,174,0,False,0,False
train,E0,db758cdfe4046f8e029823e3c1cd1f741a35d2c4712018f3cf76bea4dbc7837f,91,False,5,False,115,False,226,0,False,0,False
train,E0,85e601e3c1aef776b4ed1392b09b1b85c45f5d0bb4e27647d1e6c913e220a978,91,False,3,False,115,False,224,0,False,0,False
train,E0,eae23eb9fec064183d0b338a5fd37a0fd54c2ab807eaf670ff516466747dc69a,91,False,4,False,115,False,225,0,False,0,False
train,E0,c6d82b226705da71c2aaa6a0e7544cd9fb89c344b8702bb8febcbff7538dc9c9,62,False,5,False,108,False,190,0,False,0,False
train,E0,73621a3d22887bcb8ce59ac7e946ffbed3605aa9ce3e9a548a02d1b28fb327d7,62,False,8,False,108,False,193,0,False,0,False
train,E0,903468e0fc60ef4856be9b7c0a9dcea215757c2c07d1277c0384934941cfa487,62,False,7,False,108,False,192,0,False,0,False
train,E0,b78bd0c84f87d9102cc8a76eae0d8fa0caac35458fdcec6e17fa739aed9aa3ef,71,False,5,False,84,False,175,0,False,0,False
train,E0,784eeb7ddfaaa531b369a8ba6b3ea137b8ae7de87b0516a325446cd4c674dace,71,False,7,False,84,False,177,0,False,0,False
train,E0,4b8f8e7695ef8bfa353921120f341915a53eda0b446be1da898a11ecc544132a,71,False,5,False,240,False,331,0,False,0,False
train,E0,2d055c340a1d78975961d43087dc842aff504e11d10bfc1ab821ceae32a25f8d,71,False,5,False,240,False,331,0,False,0,False
train,E0,70ce1bd2a89608bcb4a7e91a416b57e2891f438d43bacb7d11fd5cf78882d77f,66,False,5,False,81,False,167,0,False,0,False
train,E0,322835a04c2daf182e287ecdcd2ca3f6b6e11bff8ccb087c38baf6ad7b47c1f4,66,False,4,False,81,False,166,0,False,0,False
train,E0,46185a0f210cf4c2da2ce575c4ecc09994ba469aaa88dad1842b29ec1685ec21,66,False,5,False,81,False,167,0,False,0,False
train,E0,b5ad3e14b9c952f2917f49b035d9ab05080ce1cc718f84d3bd2f3d892f40b6bc,74,False,3,False,88,False,180,0,False,0,False
train,E0,c50029b6ebfb428bc906a4a0b9899de3ea9a00b227e507a45ff66634a7a4b41b,74,False,5,False,88,False,182,0,False,0,False
train,E0,f607e3d02795df696298162560e96726c1518aa48e252057d72f3b7d438765cc,74,False,8,False,88,False,185,0,False,0,False
train,E0,9484ee84e18cdb254633ce24999c988d25156e00c9ec0627d04ac71ddde02657,74,False,5,False,88,False,182,0,False,0,False
train,E0,a2cf43affa48ce36973436b065350ee5083f951ae3aec6d95a70e1cf5185ab9a,91,False,8,False,146,False,260,0,False,0,False
train,E0,344f95ef55d9db128daeef61bdbd6884a2731c82c9b77708975ec0831dcd3fb6,91,False,5,False,154,False,265,0,False,0,False
train,E0,797539fff31a9f0987f7c95ef8f416cae067da2b3f7d24afe1b0bed7b2456164,91,False,5,False,154,False,265,0,False,0,False
train,E0,6d5e445fb3eaedfe87ca91c35154165be940c695e98ce17ea6ab285e4fe8920b,91,False,7,False,154,False,267,0,False,0,False
train,E0,0e469ed0b36e7c41ec908f9468fadc526132f7756b25f1115c251029ba89337f,71,False,5,False,85,False,176,0,False,0,False
train,E0,44f1edcaab600d697911bf9b5b718055571ffeeed456c8316d856e08f6bde509,71,False,8,False,85,False,179,0,False,0,False
train,E0,a2659ebe838de6b3ff34f8671e93c8df4ba2a243311522252cd5f2a5b829d3be,91,False,5,False,122,False,233,0,False,0,False
train,E0,d90a4ea1e18587aa6ded4c806e05daaa21fb22cc397806ae6971514cc9972a6a,72,False,4,False,96,False,187,0,False,0,False
train,E0,3d3ae455ccd3546019d20fcaf96d8d5f082e1288a22ef92293ab061f89100d9f,72,False,8,False,96,False,191,0,False,0,False
train,E0,46b44a9a43e335e5c49bd23cd746140946e68a5fb1a03e4c79b91e14f12559b9,72,False,7,False,96,False,190,0,False,0,False
train,E0,8792f9b2646e0a034782e336a9cb5b8f2bb364d7c674a657f9d7b2fab12fd950,61,False,5,False,63,False,144,0,False,0,False
train,E0,af681f6a1ea287cd1e19f6f7d60a58d42d26e95a106494a78c8d59b17d3290cd,61,False,3,False,63,False,142,0,False,0,False
train,E0,8c24645fdbad9487f29e9611ab91feb6baeb6cdaa0f54fc13612e305fbda16a1,61,False,4,False,63,False,143,0,False,0,False
train,E0,0c1d93299fa142167783efe2e9637281aa48cdbdd507346e1208aa8afc363fc5,61,False,5,False,63,False,144,0,False,0,False
train,E0,fbdb0794b6ff538de3d7fd7ea89e7a97ba71c31db97eebb1055079afb13f007e,61,False,7,False,63,False,146,0,False,0,False
train,E0,6aa98fc34b53cec8c2a790fd4dd1a07c1954965cbd1ee288174047944bbcf76b,74,False,5,False,90,False,184,0,False,0,False
train,E0,c02a3f9ea8f6590ab10e94ce7a39b3e3db50f354eb8be2b5db62314467f4de05,74,False,4,False,90,False,183,0,False,0,False
train,E0,0874d89b8ef1977744c504c8834f732a7cdd1b241b925247152fd8b9d4d1c23c,74,False,8,False,90,False,187,0,False,0,False
train,E0,081b5c84914e54f6521d7f62568b11f6c34a4f8188962a7200fd8d766ed2873d,67,False,5,False,108,False,195,0,False,0,False
train,E0,97360c4e1ad37df78771db4ecc85be2bc9a49bd8e892ff03a8562ac6271e9f8f,67,False,4,False,108,False,194,0,False,0,False
train,E0,0a5f726ed26a69a0e7bf719f0d72709e92e8ac8e9eb9dd319d7c01c10ec49ef8,67,False,5,False,108,False,195,0,False,0,False
train,E0,9e64d9cf9fcc95f65095f76fc87872a39eb7af9fc572feb1ee6f3f597f525b93,67,False,8,False,108,False,198,0,False,0,False
train,E0,f2fbce5e32fd774675c75215d9549c55ae2a5c94f7b3ac85c9598f4dc5d59fa0,67,False,7,False,108,False,197,0,False,0,False
train,E0,4d6cff7bb55f2c628f4168cfe083e9133c89d3c678fcced7e61111cd95375b3c,72,False,5,False,123,False,215,0,False,0,False
train,E0,4f101abe729fab4cf05773cd75d7ee9981ee296fb595fe29b36b88357104a1a5,72,False,3,False,123,False,213,0,False,0,False
train,E0,44e6951e6da6664960b3219ba3c0434cb0de6100b54c009989614f72e4d57784,72,False,5,False,123,False,215,0,False,0,False
train,E0,6abbd57cd4861d50ac2676a69f74efb5a37202a777db19714eb552ae79be32f0,72,False,5,False,123,False,215,0,False,0,False
train,E0,1a36e22384e6a800c8b3b5cc5bb4f0375a0a627fbc3d5057be13304616faa63c,72,False,8,False,123,False,218,0,False,0,False
train,E0,796ff7572d6f85589eb7d6d379dae8f29fbb568d79db450e6a69da820225e49e,61,False,5,False,70,False,151,0,False,0,False
train,E0,c60f83df262a5ad7cb70059bd9ea5a4c1a737b71e1e2d9e96f6d42dad355f1f9,61,False,4,False,70,False,150,0,False,0,False
train,E0,b3d7120e74e33eac3574f0ba8577611ebafee88b7b76f9c4895922baaff1ea0c,61,False,5,False,70,False,151,0,False,0,False
train,E0,1ad075899cf5283d4b02f132abc65ca36211187107af68e9611d8c8a8a9135b3,61,False,5,False,70,False,151,0,False,0,False
train,E0,8b348c0f68de07e19f41b03bd3fd4841b07fbf4b0d2182aa1ca50e3a1dfd3d0a,61,False,7,False,70,False,153,0,False,0,False
train,E0,1bd3407900c593db48b77f3f80a596361c7c69d1de6ea23f1a74788c0721fde0,104,False,5,False,170,False,294,0,False,0,False
train,E0,ca9c42c9da1fb7cf965e5f7fb2261900b8808895c7a4d29e0f4b2fd4f526e20f,104,False,3,False,170,False,292,0,False,0,False
train,E0,7769ab7e31c145008a02e4c95a5b11af597df46934fc3ca0aa2534f015236fc6,104,False,8,False,170,False,297,0,False,0,False
train,E0,8a5814603364f09199fcc2cbbe36f537427276046fd49fd6d2e17f117abec39a,61,False,5,False,59,False,140,0,False,0,False
train,E0,d030c4bd799f41311b2749bc938f37f5721b50f4f40234b8f288e24c193b47cd,61,False,3,False,59,False,138,0,False,0,False
train,E0,c835198c67c8978a0ed6fa3e2c21e2ba12c9d66fac36cd45c533ab1a131bb22d,67,False,5,False,90,False,177,0,False,0,False
train,E0,4fefece1343f50b9fb8e39177001a5a12ccdf644432274d64780ab289af64845,67,False,4,False,90,False,176,0,False,0,False
train,E0,ddccd54ed036cf1b978af9e24c2d1dec00aefa3733225c02274831ebea9edb5d,67,False,8,False,90,False,180,0,False,0,False
train,E0,013f08316af209f2d962f337ca4188a4485dfe94f3420bce0434d1c8fa3e7fd1,67,False,7,False,90,False,179,0,False,0,False
train,E0,a71b757152542d75faa55a9d3b96496719f528a6bb10e53d093b34e75c2366ec,74,False,5,False,119,False,213,0,False,0,False
train,E0,96d3ff0f9b7c6fe3fc4d2dc5a34d63300b98dc8de4528e75a2f8f8bd0560bfd2,74,False,3,False,119,False,211,0,False,0,False
train,E0,61619f0402c7611e91ae532e22b4217a0fa721fca7097b6a39c94668a8170b9c,74,False,5,False,119,False,213,0,False,0,False
train,E0,add0271b543cb546e64ad80c83cf131e9f154879134a4ee641aa671c93c99856,74,False,5,False,119,False,213,0,False,0,False
train,E0,ade1a0aa27007c685bd6b2592d4b30f3aaa7dc5d1067cbd99e156bb3b3e0954f,74,False,8,False,119,False,216,0,False,0,False
train,E0,31a9e4b0b10688b1d538aaa31d1defcfbe39df3fb44f9e048bc5c3e724fa0c2d,74,False,7,False,119,False,215,0,False,0,False
train,E0,6a7a7e707f35969ecff651ed0fbb07e8c4f6ad69b253baeb420321844b368265,72,False,5,False,161,False,253,0,False,0,False
train,E0,6d43f85f8c1c39ffdbc7adc2c552e0647fe4a466cd7e150bbdefb276f94fb153,72,False,8,False,161,False,256,0,False,0,False
train,E0,681142c3c77c60c526e898623f978d585e228d4ba266d596f14907ac0a9d2244,104,False,3,False,193,False,315,0,False,0,False
train,E0,ae259f5b17aec0e779de989b3636aa4c82db93b6b0a239203c4044ad20db3d29,104,False,4,False,193,False,316,0,False,0,False
train,E0,32f32883a47dac92066b439899b2eacceaa29664eeaa91749ac71cd997c46e99,104,False,5,False,193,False,317,0,False,0,False
train,E0,d5bc974fd1e1f292cd4c132ef354fc123b5b408b72e0c300481155145bfe056f,104,False,8,False,193,False,320,0,False,0,False
train,E0,961223b125619bd0d5ebe9a796ff509f683cd61e4788635a4b2b00424fb1857f,104,False,7,False,193,False,319,0,False,0,False
train,E0,a6b754dc4ed96bdb613d39e947409b1aadfce3adf24d3a35e308212db420c590,106,False,5,False,190,False,316,0,False,0,False
train,E0,f897abfbe1eec166b4fb9b734fe044c299c229ea017a19c46a8ce7926a93bbbb,106,False,7,False,190,False,318,0,False,0,False
train,E0,c8ffcd120b9c7447fda1b6b392819fa9dcc5e62600e71d2a48ab8165291fa79c,61,False,5,False,69,False,150,0,False,0,False
train,E0,d304d942e484a1a3e0be720fdc0fd3680a0cb791acc7d8cac2afe927da424113,61,False,5,False,69,False,150,0,False,0,False
train,E0,88a50950ae725d1ce5db8c1a7038f5475560b6ef7b91aad33efe4211884422b8,61,False,8,False,69,False,153,0,False,0,False
train,E0,493457d543040f8d9b63dffc609523019e3ef41e534acaa6e92fdbecd588893d,72,False,5,False,152,False,244,0,False,0,False
train,E0,0e654fdbec8aaa76b21dd900d874b120af04fca7dacc98accc2c52d65dbdbe4e,72,False,4,False,152,False,243,0,False,0,False
train,E0,9d03c9b5e232031dc75fc08b8091f67cf5ad85030e01a792308cbcd92882bdc3,72,False,5,False,152,False,244,0,False,0,False
train,E0,7d105f3f644c9348aca7ee32bddd95582070fe423e298bb7d23122463378c14d,106,False,4,False,211,False,336,0,False,0,False
train,E0,00656c6f114169c8a11c8b6d7271845ee43c595f820b317f7102edc53d72f701,106,False,5,False,211,False,337,0,False,0,False
train,E0,bfdcd5b0e4332eaf152b071e8028077c6668c850fd1c0ef5c58eaeb7743382aa,106,False,5,False,211,False,337,0,False,0,False
train,E0,be84bc4678a63398986d611bdaa801880d29d5c4ef8275d61bed636cbf541dce,67,False,4,False,72,False,158,0,False,0,False
train,E0,2802b7f06dcc4857c709a6dd92079d1d99adaa8d2b1095645c05108e6039427d,67,False,5,False,72,False,159,0,False,0,False
train,E0,625241d6c08bfc0a82ce6b5bfb0b6d71d00d8e9358fd0be6b95e2865da00194c,67,False,5,False,72,False,159,0,False,0,False
train,E0,d03053069e03a6c1413ac0ba9c087ad24e470434f4f32a35a3a7e5dfdcf19492,67,False,8,False,72,False,162,0,False,0,False
train,E0,dfd8fd068f0ccc1268a1a3e7c73259ad902a310c76ee1de29524a74f2826e4c6,104,False,5,False,217,False,341,0,False,0,False
train,E0,58ad2368aa7fe111a4291663d2502d394f3ada2180776d4f8524639c5850f7a2,104,False,5,False,217,False,341,0,False,0,False
train,E0,364c27e4bda0f78b16e303a009d1e7322a13ef16c06e338144609e445347abf5,104,False,7,False,217,False,343,0,False,0,False
train,E0,dc186585b8ff4343aae458e5e3c2bf29c9f095b8520f27c81b2d5f24d643b296,61,False,5,False,94,False,175,0,False,0,False
train,E0,a39c43fc8efbaef7695ecce54e5939e29fef7a6db61481c56c54a6ec520d40cd,61,False,3,False,94,False,173,0,False,0,False
train,E0,2efb809caac2e4fc05fe2ec7d84aa5e4e35dad94ccc7418edc0b7c72f68b9702,61,False,4,False,94,False,174,0,False,0,False
train,E0,daeb15aafe26da6d88f455f58944940100e3d3edeb1ea2a06580b5b0cef9b59e,61,False,5,False,94,False,175,0,False,0,False
train,E0,cb3330474c8d0477d6f613c0df70afd045608a00239e0726569384f46ade9d0f,61,False,8,False,94,False,178,0,False,0,False
train,E0,334cf2a087669987965768f50c6669dba7a8572db8f4f93878be5fa7cfe0a769,104,False,5,False,270,False,394,0,False,0,False
train,E0,06b765b62ede24d68c36b4866db9fe440e89e2b25ecf9d6f73baf9d187656221,104,False,4,False,270,False,393,0,False,0,False
train,E0,1b9930d0b365ea7248b6a6a4dbf642b2757dfd4f87a785a1df94ad2f50216f64,104,False,8,False,270,False,397,0,False,0,False
train,E0,95fab6d1cab2155b279ed311d28304c3906321550fadac17b9d7b68ea381a8d2,104,False,7,False,270,False,396,0,False,0,False
train,E0,e27c99e087f739204136b46bac0b6b25aad9976288d8f76729edc971354c2e39,106,False,4,False,255,False,380,0,False,0,False
train,E0,3cb409f3ed4617697c499ae698f7c5a0dee86261e436d79c34b6f24fec57c969,106,False,5,False,255,False,381,0,False,0,False
train,E0,1bca95abfb4d93ce1ac5f2bc0bc103b1f075ecc16c3ecbb2ee930dc15c38763c,72,False,3,False,144,False,234,0,False,0,False
train,E0,93d4d6d295107287fcc130deeac5b312f1928b79b4d9af90aa9a7cc35b5e8d31,72,False,5,False,144,False,236,0,False,0,False
train,E0,3336446b67da4413fa48bfacea6b3f0859620157fb6e4f3b23c93a7ac3875d5c,72,False,7,False,144,False,238,0,False,0,False
train,E0,f782007924eea1e450f868efb4491ef2f46f39be265b3b062224342721a6b24f,67,False,5,False,97,False,184,0,False,0,False
train,E0,c68bc8f5a8f3b7b6e39610a77593bf7e35bf69deb9ec20938c8787bdac6d6e06,67,False,8,False,97,False,187,0,False,0,False
train,E0,d7b75d18531f6ecdcfc7c9d6b2b357c9067556448d6450d7594fa63b9c5877e1,67,False,7,False,97,False,186,0,False,0,False
train,E0,5351d9dbb1ffd2a6275b720558761fad48afd4645c07383d7056ef518f05e641,104,False,3,False,304,False,426,0,False,0,False
train,E0,68bf6f3b101fff2adc9318875dff8e7b2e3011cd794591427ff164b988485f47,67,False,4,False,73,False,159,0,False,0,False
train,E0,9c6137b914094a3e5e0f83104f295e02475d89236f40fa08b92a6999012e228d,67,False,5,False,73,False,160,0,False,0,False
train,E0,35e88826a8982b3d0d8ada75a346a53561e28a80592667f1bd137b1708f036d5,67,False,5,False,73,False,160,0,False,0,False
train,E0,20d8fe9d35b87daec06ff167277e73532b30f4e8cb65a60c4c16b1ad6ec09f09,67,False,8,False,73,False,163,0,False,0,False
train,E0,a12445e4bdc6ecaee9d7ec4c044b94e20e33e68ff39e933d089808b5ffa2cf9b,106,False,3,False,346,False,470,0,False,0,False
train,E0,f824d4885250f746db0250ace3831f1e01978e8eea52d3e9415e7cf6de4c1691,106,False,5,False,346,False,472,0,False,0,False
train,E0,d73585f2f7b92242deb150a54adb0b93c4696a6626f3f7662d1382f2475dc163,106,False,8,False,346,False,475,0,False,0,False
train,E0,5f692b15b39d91d4a65cceac5d47b339f1b501545792acf9b676bcc5d3de860c,63,False,5,False,172,False,255,0,False,0,False
train,E0,098fd744b962926bf6bd4afb8f038b09245a9a5cd89c7ee799318e89b5978df0,63,False,6,False,172,False,256,0,False,0,False
train,E0,3aea735a79a7b522236d8a7e4e7491ec7188cb71f623fe2b962ce7aa0cdb3bf6,63,False,4,False,172,False,254,0,False,0,False
train,E0,ff5bd7a42f308b49729e0d3daaa2d63cfc05c4afc8e2fca2363a764d1f75ffc9,63,False,5,False,172,False,255,0,False,0,False
train,E0,34a3d747b9f4a29e68346d3a02b78e8ba4e038411ac4fddc8f3120e933f5aa9a,63,False,5,False,172,False,255,0,False,0,False
train,E0,4a3b07f781a01d5a57b05b11036f6b6fe908d6cd2337eef3fecd4f603e91ce6c,63,False,7,False,172,False,257,0,False,0,False
train,E0,5e70725342b77657d32e76a52c4100381904b3c82faa7d70f475167aa40a9cc2,59,False,5,False,113,False,192,0,False,0,False
train,E0,098f476eb546b6ecb5ff25b89f4011a8a4873232737aaab22b706a0e804c8a72,59,False,6,False,113,False,193,0,False,0,False
train,E0,ac41e820ad40a003b2a8cad48f759dfbbba47e5178df85c7678b883510cac5fe,59,False,4,False,113,False,191,0,False,0,False
train,E0,5c8393ef95cf136cb7d01318c562d5969d27354c7b7458f7934cbb58b76351d8,59,False,5,False,113,False,192,0,False,0,False
train,E0,b91f64d455e32f284a2cf837ee2a842a8291b1bbafd456dd267c0e66457f2d71,59,False,5,False,113,False,192,0,False,0,False
train,E0,107d7808185338b502e87e36343ac1b8e36f14700525fdd23385ab0afe3a3615,67,False,3,False,91,False,176,0,False,0,False
train,E0,a1cc62e2d4dd86eae0445413b5848b48def4e8381f2c6163bf14978cc51fc107,67,False,5,False,91,False,178,0,False,0,False
train,E0,a1932bc23a6c741995821c8cfa315b9372259649c136117def83be253827eb17,67,False,8,False,91,False,181,0,False,0,False
train,E0,df5600e7d08271c883c23a765df236c46e3761e0129ae8f985ce155b3e64fb1a,106,False,5,False,328,False,454,0,False,0,False
train,E0,d8d62087ef8ace072b4fa0deb12e5556abcc82cbb93f6ce02bd6b1656c5e3d41,106,False,7,False,328,False,456,0,False,0,False
train,E0,6c122482670a02a211fb88b1f4de465b63b30ee5fe89c747c82e9ce71dbba2ef,58,False,5,False,129,False,207,0,False,0,False
train,E0,fc95fa61e6e7c2b6f3e106b2c451e7f8bff9263d2fadc03010c6e8687d129ad3,58,False,6,False,129,False,208,0,False,0,False
train,E0,08ffbc24a7e3114469eb4e6224d42e71346e2dcf3622900a857d26f5fd495182,58,False,4,False,129,False,206,0,False,0,False
train,E0,d86dfe671ce4aab4b0f3c12a0799d5a1fbdf6a1dec490e976e5e7d447674da41,67,False,5,False,96,False,183,0,False,0,False
train,E0,34b7c1d2164f7b9d433c8e9a7a3b4938ae9c9ba7a7ecad2f8b1a03959efb4999,67,False,8,False,96,False,186,0,False,0,False
train,E0,842cfe13bf25695dd7960a2edd797ba334f5ee214bab3f99525747555a498232,63,False,6,False,202,False,286,0,False,0,False
train,E0,86f3daaf69710329ee90dbd8aa8bcbb23b17257bd1a6eaeeda2508730896be74,63,False,4,False,202,False,284,0,False,0,False
