dataset_variant,sample_id,risk_type,gold_label,rejected_score,chosen_score,chosen_schema,chosen_major_failures,chosen_score_cap,chosen_brief_reason_present,rejected_payload,rejected_source,supporting_rejected_sources,rejected_source_count,rejected_origin,message_hash,chosen_hash,rejected_hash
r6a_qwen_score_only,bc6c8aae4e012e80e2052e4e76cb7093dc61ed19,low_to_mid_real_model_error,2,3,2,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,dabd2986635d93648b7710e9e9543c5e42a9598d,e7e7fff9de6aaf514989c81720426ef63d68ca0f,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,2cbfd9a25985579cb29b71a186a6e109417b5c96,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,fd11b229cb513ffa9c46ac60dd0ef39f878ac549,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,33e93b08ff84ed29744d44be174968314a6b540f,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,1c1e5ea4cd18679b4da044b99be1b28743d68eea,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,4651d7a448bfbe09214c06788c7dc6b8ded59f60,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3,3,real_model_score_output,4bf73bca85dbdc070e542b6795a3c64cd29aa34b,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,86899b73325bc0a283a4124974b1b1e3dd043965,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,22b67f4c6c172916e0436bb1d7a066249bdd6139,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,bb314400facd7587f591bba726c6abd587c28f12,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|gpt-4o,2,real_model_score_output,c52704ebd8a07d1476a60ad3ef81d76dea27b97e,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,92910121cc180752d916f726d12fa5537c40dd88,low_to_mid_real_model_error,2,3,2,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,595367ec069f35412f771d4dcbf346e658edef42,e7e7fff9de6aaf514989c81720426ef63d68ca0f,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,b4b0919953d4c15ed88071f9af9f65273f3e6b2b,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,9b03e58107a9f797ae844a2fbb0474711cbf08a3,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6a_qwen_score_only,44a426bf4f453df7ea5b7ac85d6f0e801f9ba296,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|qwq-plus,3,real_model_score_output,b518d9acfae26449fbd21a1199247a4649a94935,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,3619bfab0b91250bc3ea556c69173bce99a81aeb,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,7295d065bcb05395545afdb9ab55b08211c02656,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,76909e50052e68bb729ed62933a86559f6a7c036,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,215e027d832f857888489b5f4b6aab819e47ace3,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,ff1dec39d3c8dce0d28c37e3a4665505ee1e261a,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,c73d79146c5c7c9dc3638d0e72f37c842348f7cf,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,fd3852cd29110b0b60e2d65167f9d239770c5bab,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o,5,real_model_score_output,101478fa9134f6e7994ca24462405effad5bf274,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,6c703c046a9b97419785484bb1dd5d5b81ccd77a,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|qwq-plus,4,real_model_score_output,1c9b20f6af3d38663ebe9a7ffcabbbded44ee56c,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,cca3ac84ec731f720bfdb784bcc3da146c3bc26c,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|gpt-4o,2,real_model_score_output,97c2e229e0a3a95ca564e93b4a942596aeefee63,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,3e8d1dd2bc53d2bde94690cfef1194270248d79d,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,1ede802f254eb2d03c4b20892d387f197f7d22b2,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,0ff5cdf292b39e809025a634d3cd1656db635a40,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,66d8c187ef6eb47cc3cf5d997107295717d45021,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,4042b14600691c9b29b70d916e9db910c058d891,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,beecc1fcab85d555b5d3868d2ac409b075dc4749,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,118543b6ffd1f0b7fc57b078ffd51c77f796b610,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,69386b6d38739fe88f69e861c3b68f9e9b2cece7,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6a_qwen_score_only,01aa6c4db3c46a733791bd16f3386308ac5a4b7b,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,c6807787c7c849fe44d3355e555249577febf659,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,1a7028d9a3c1201c0ce27fda7f23517b596bb5e6,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,9d5075c854a3107ff5c2350541a6b815cf97fb38,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,47c370d0a82b24f99da499c7b185d452ce6ec282,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,baf1bb2278dad8d8e70c97753449523be676cc6d,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,c13167075148a265b283ce6bd0a309d539f243f7,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,949fa35d30d5b1a9f1926033a253ed7302f0a411,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,5a38b37d7e551b0103f988938291c5b350a6b54b,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,da9b2c53b94941a1899067d37a58a8555ec8c7ff,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,3b5a8c4295de94d52db9f719bd2bf0ff725b74bc,low_to_mid_real_model_error,2,3,2,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,5277039d250793f521747db1ea1e4d161baccb80,e7e7fff9de6aaf514989c81720426ef63d68ca0f,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,5d1142eadd0671e43ec64938e19a3e690e02513f,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o,3,real_model_score_output,4f6ac115a209b06c6c15018b1ab0e263b2d404f5,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,3a9e55f18f202841d126665496a1699c7f4d245b,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|qwq-plus,2,real_model_score_output,2eed09583ea67a098216303dad0c2415026612ed,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,8b2201addbda2de262f29b819d9d4a430827f8c8,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,01768b572ac41fccfb631ec7e0e37110bc66080c,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,74de0edeacb5cb9298c74db83851ea7c5a1c714e,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,496be4a90316f5e805d9e5beb9deada23abe58fb,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,85d1a0889004d86b237b8df1cf33b46e3c9dac1e,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,3e435dfaf8410eabf4497d0f1b5d75c750a3e5f0,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,d3b9e69f7871db538f76dabbec0088d0f10fa6f1,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,6ab073906faf28ed696eeda3020d71e62baefe6a,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,c71ebb1ec30fb320cce5e1315b2181603bc9f769,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,17f1bc61bdff6b3eaedf69b5f0fae215fd693764,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,c685d8e5b0da6bfa956d00f4097bd67474be8114,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-r1|gpt-4o|qwq-plus,4,real_model_score_output,fa10abb259083993b5bd6d9061583435b44ad2f0,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,bf41c9b09af103d1b24918798734c010e80eddfc,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|qwq-plus,2,real_model_score_output,70d56119e37ea385af4aa96716760c0bfaf50c3d,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,b51fe8038ded98685f2c18b27990ce26056dfc17,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,9e37c69ee3d1b523fba35694ae1d3353bb0ef2b3,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,7ba3796b67c7c4bdf0256d910038276dfc430c41,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o,4,real_model_score_output,4d422b4213e37b22601ad35288cf98f015b7fb53,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,be1321d38b36c49839edea52e657a1b0dabcf94a,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,109f0a4588992a6296f13f9127bf5c74d9a17ec3,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,538dae80e3b261274dffac761529746f6c2d64c5,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,b61cdbd3639e694d0fb134afe74f1111e649b5ed,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,e09a53e47547eb888d97f3a543f8f498426e22d8,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,d5fd8967bf85efb1f4fea42ccbd1d76800c09c84,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,0f9bdd1ac2b116a1f087a68008be1d0a38cb8ab1,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,f2dcb53fd00eaf3c9e2b6b5ab0aa792af6e9a40d,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,2db701fb1dfa209c0896fdb86b4a8689dfcab515,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,61e5145658da98bb57a654779286fa13fc1dbce6,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6a_qwen_score_only,19629e0a607161e8a40804cafd2f5395182ba59d,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,2773f8e96ff8e151f3ac66c0d92f56ebd7fb04ac,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6a_qwen_score_only,2d58be4c10c52ac38e74d42b6311f37aec91a347,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,85fa9a67963af8024e8a2cfe599fbbdb6f1b381e,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,e8d317bb3a6ce9d7a82a8f452f924e96e8869cac,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,e7c72b581a3d88eca1cce4e02a468a08253b3526,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,39fb0f6cca0c66436abdadd7fbf2eefd268b6b41,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,9e6260dfdb9be5d309c31e8ad6815af338cb694b,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,f51251a778d6f6601796be0ed017d6173d91d44b,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,4c8c6602a2495e68da78365e377984a73409efda,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,8029f6e998ad373b6b04c192623cb544e2bc730b,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,069ce03065f335b5541719d3430e30524e842788,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,6d6d7c0804dadf69770e701c2afaab62b7ab99ac,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,bcd760d555c22f56b92fe94fbe865fc4969beae5,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,a2adba53cd9770ebbfeac5f9c6a614e381ec0109,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|qwq-plus,5,real_model_score_output,ab7f4cb587e1639396e8e093820e7c1711c2eb32,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,1c013ab584f1c5a49f0e03d8517d29eb909322be,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|qwq-plus,5,real_model_score_output,4e429d2d2e3724e18cfa6f2579c8cac3c122e96a,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,40999f48788f0503f5f5235ca07aac5cd3cccbd3,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-r1|qwq-plus,3,real_model_score_output,37dd1ea9ada87c5934443d66c2724bd75e3dcee6,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,58f9516058f0aaf57bf094ce5ad24f1ddba97fdc,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,aa6060d8a4c10813fa0dceab36fa465aec20de79,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,90e2dc006c55c677efcd3a103d36ec2a56ef40d1,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1,4,real_model_score_output,6ce0a0406735b1d88d77626a5c1439e1607a08e7,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,c4b95f6ead31613e6aa7f950688fe26f42489e95,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-r1|qwq-plus,3,real_model_score_output,26f60642abfb42478282aa26ce84646681917104,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,1ca8a3a4e0b6f16c08fed604f5f5e66b435b9ec2,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,db3098f311be9281429de3c16f2ab5b8b6bfa5f8,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,c214c2c703b40f343bd11359a52f9c8f11993750,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,98d81bd08f9ca750586985c698d0035635cc665c,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,fac5461dbe785919f1cb6d4b72a401dd885723b0,mid_to_high_real_model_error,3,4,3,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|gpt-4o,2,real_model_score_output,0af95a2dad303d49b7b4d11713189513f3bfdf0b,0f3e87d934aa22cb85860f178b7b054798903c13,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6a_qwen_score_only,787c9168efe6aa8d5b777b6d8f5033e1fd2c9135,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|EduBenchEvaluator,2,real_model_score_output,bfd5b24d9ae7b279adc11899bcaf37cd56253523,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,f7f1ee2896d43768ab51d1f28d9cd4d1549a616a,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|gpt-4o|qwq-plus,3,real_model_score_output,c14f9a64842623f5bd8df53aaf0bb895cee26e63,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,338cb8ff819d48757f03c81e6d26f22be2f9cb6b,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,c8c1d888eb15876136f93197fb7a6f73ba36ce70,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6a_qwen_score_only,ff8336b754ae2926d754192bf5a2f0c7ca6ba2a5,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|qwq-plus,4,real_model_score_output,db5614b7f7f958330e9f8042a6712465c7a16688,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,78a2f1f17b59206fae3cdedb6b11a9fef084b670,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,5fa87d51117b1a5fdeb4a1f47378668b3d57cfb0,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,dcd3054075915358f7e204b26e4ff501779f403d,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,af00e293b67046e8f1c4ae372226d34bb091c3cc,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6a_qwen_score_only,43e451fbfa148300c82398ca68537386d5a9fe44,mid_to_high_real_model_error,3,5,3,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,29533de313e9e44aafa7c3be7063de2a9a85d8ec,0f3e87d934aa22cb85860f178b7b054798903c13,beb005be4da3a0130f32c06ff634b762c7be9c49
r6a_qwen_score_only,76e1e7e151c18b99c059508d03cb6b0a01d3ca49,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,c1c7c1c05a13993901b3e6dc4da903201c2c5b09,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6a_qwen_score_only,fd2e1ac1dc5d25573d9053b318f55dc01b7cfcf3,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct|deepseek-r1|qwq-plus,3,real_model_score_output,bd93fe0f6a3c9fcecc41523bc46234342c3eaa9d,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
