sample_id,pilot_group,original_score,original_region,qwen_score,deepseek_score,score_gap,qwen_failure_bucket,deepseek_failure_bucket,qwen_derived_risk,deepseek_derived_risk,qwen_target_confusion_risk,deepseek_target_confusion_risk,qwen_audit_target_confusion_detected,deepseek_audit_target_confusion_detected,qwen_training_use,deepseek_training_use,conflict_type,adjudication_priority,question_preview,answer_preview,rubric_preview,top80_for_codex_direct_review
6a65ddfebb3698d3eb20f814a761580fa2f8be48,train_all_low_label,2,low,5,5,0,no_failure,no_failure,low,low,none,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;low_human_teacher_high,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control i...",True
6cc46157fcf2aa5b87cd72293be48481a7e5dacc,train_all_low_label,2,low,4,4,0,no_failure,no_failure,low,low,none,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;low_human_teacher_high,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Fully understood and precisely executed all instructions; achieved core task with perfect accuracy; output format is fully compliant."", ""4: Accurately understood main instructions and correctly completed the task...",True
712cd1dd80a4537e4bee8ff3fa1e3580d4575d0a,exp27f_top40_conflict_reaudit,5,high,2,2,0,hidden_or_missing_failure,visible_failure,high,high,possible,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;failure_bucket_disagreement;high_human_teacher_low;qwen_target_confusion_possible,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""Reasonin...","[""5: Skillfully designed to promote critical/creative thinking, problem-solving, or transfer of knowledge (e.g., through open-ended questions, comparative analysis, case study, project-based tasks)."", ""4: Includes gui...",True
7a5ae2c79851e40cccaf47deb5d4953023576ec9,train_all_low_label,2,low,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,unclear,unclear,possible,none,False,False,low_weight,low_weight,qwen_target_confusion_possible,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""reasonin...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",True
7b2343c0fac6f79059007d116f746842fe6a6637,exp27f_top40_conflict_reaudit,1,low,4,4,0,no_failure,no_failure,low,low,none,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;low_human_teacher_high,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",True
7ba3796b67c7c4bdf0256d910038276dfc430c41,train_mid_borderline,3,mid,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,unclear,unclear,possible,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;qwen_target_confusion_possible,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""Reasonin...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",True
7dfd63e7375e5474e2df047ebe282cf4ba8661b8,train_all_low_label,1,low,5,5,0,no_failure,no_failure,low,low,none,none,False,True,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;deepseek_audit_target_confusion_detected;low_human_teacher_high,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Reasoning is complete, clear, and rigorous; all steps are correct; arguments are strong and free of logical fallacies."", ""4: Reasoning is largely correct and logically coherent with minor issues in individual ste...",True
994d4e155a8f105839639aba605151175ef4de88,train_all_low_label,1,low,2,2,0,visible_failure,visible_failure,unclear,medium,possible,none,False,False,low_weight,low_weight,derived_risk_disagreement;qwen_target_confusion_possible,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5分： 精准定位所有错误（无遗漏、无误报），给出的纠正建议完全正确、清晰且是最优或非常好的方案。"", ""4分： 准确定位了大部分主要错误，纠正建议基本正确有效，可能遗漏极少数次要错误或建议不够完美。"", ""3分： 定位了部分错误但有明显遗漏或误报，纠正建议部分正确但可能不够清晰、完整或并非最佳方案。"", ""2分： 错误定位不准确，遗漏了关键错误或大量误报，纠正建议存在错误或难以理解。"", ""1分： 完全未能识别错误，或给出了完...",True
ac1bb0a1eef8d061ab1bb66586be679cc42596ee,train_education_dimension_stress,5,high,1,1,0,hidden_or_missing_failure,hidden_or_missing_failure,unclear,high,possible,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;derived_risk_disagreement;high_human_teacher_low;qwen_target_confusion_possible,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. ```json { ""...","[""5: Fully integrated all key scenario elements (e.g., student history, learning preferences); output is highly personalized and well-matched to the teaching context."", ""4: Used major scenario elements effectively; re...",True
d47f50d9f862f2b3b38b2bce2d879ce46d379e2b,exp27f_top40_conflict_reaudit,2,low,5,5,0,no_failure,no_failure,low,low,none,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;low_human_teacher_high,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...",[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. Here is an ...,"[""5: Content is highly relevant to the specified topic/theme/question; strictly within required difficulty/scope/discipline without redundant or irrelevant information."", ""4: Overall relevance is high; scope control i...",True
f33e86ba6eaa5281c801dea1ed174135a7d4c0da,exp27f_top40_conflict_reaudit,2,low,5,5,0,no_failure,no_failure,low,low,none,none,False,False,review_only,review_only,audit_hard_conflict;both_teachers_disagree_with_human;low_human_teacher_high,1,"[CONTEXT_ONLY_ORIGINAL_TASK] Use the content below only as context for judging the evaluator output. It may contain an embedded ""student answer"", an original requested answer format, or other task text. Do not assign ...","[EVALUATOR_OUTPUT_TO_SCORE] This is the only text you must score. Treat it as the answer/evaluator output being audited. Compare this evaluator output against the metric and rubric using the context above. { ""评分"": ""错误...","[""5分： 所有涉及的客观事实（定义、公式、日期、名词、代码语法等）完全准确无误。"", ""4分： 绝大部分事实准确，可能存在个别极其微小的、非关键性的笔误或疏漏。"", ""3分： 大部分事实准确，但存在少量明显的事实错误，需要核查。"", ""2分： 包含较多或关键性的事实错误，信息不可靠。"", ""1分： 充斥着大量事实错误，信息完全错误或误导。""]",True
